TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
5.804988662,0.117141,0.108414,2.42333,0.0831969,0.0230538,0,0.468327,0.0808188,0.129689,1.60008,0,0
5.851428571,0.176598,0.51702,2.28111,0.051673,0.0175584,0,0.185121,0.107688,0.206099,1.52719,0,0
5.897868481,0.162386,0.715095,1.97961,0.436213,0,0,0.147222,0.144522,0.0321775,1.77091,0,0
5.944308390,0.278416,0.229139,2.13213,0.877957,0,0.0819301,0.131455,0.111718,0.00694968,1.64676,0,0.0133247
5.990748299,0.294146,0.112689,2.23661,0.902832,0,0.35989,0.140475,0.0870265,0.172538,1.16434,0,0
6.037188209,0.114467,0.0275411,2.37535,0.834061,0,0.392845,0.16776,0.0506157,0.206021,0.736484,0,0
6.083628118,0.000602954,0.00872143,2.7205,0.324814,0.00973389,0.633916,0.179159,0,0.0445074,0.678824,0,0
6.130068027,0.13421,0.0409223,3.08561,0.00385032,0.000152795,0.387507,0.177766,0,0.288101,0.614745,0.047504,0
6.176507937,0.514218,0.0890165,2.82232,0.422904,0,0.00456004,0.14718,0.0666038,0.265343,0.483252,0,0
6.222947846,0.609398,0.0277579,2.55036,0.822192,0,0.000755062,0.135705,0.101644,0.0991784,0.471061,0,0
6.269387755,0.430789,0.03497,2.4104,0.743907,0,0.000584497,0.139576,0.123446,0.242049,0.620145,0.0179981,0
6.315827664,0.11264,0.0928769,2.73778,0.10858,0,0.00557633,0.123375,0.0336711,0.419445,0.756985,0.0558005,0.0312542
6.362267574,0.000545613,0.0436794,2.70559,0.169054,0,0.0442171,0.126941,0.0305623,0.344122,0.784311,0.063564,0.0502772
6.408707483,0.000566756,0.525077,2.56559,0.0711465,0,0,0.125358,0.0618446,0.324564,0.567777,0.0727975,0.0327443
6.455147392,0.000648097,0.654757,2.64663,0.00167243,0,0,0.400524,0.0524942,0.374235,0.510183,0.0202713,0.0621616
6.501587302,0.000621522,0.475821,2.82853,0.00824379,0.427039,0,0.44101,0.0500493,0.335283,0.622455,0,0.133518
6.548027211,0.000655162,0.492408,2.80602,0,0.574783,0.12515,0.21374,0.0441109,0.15391,0.780778,0,0.160753
6.594467120,0.000550265,0.374724,2.62481,0.0235225,0.47833,0.180462,0.219017,0.153048,0.0585335,1.1405,0.00733737,0.085557
6.640907029,0.000280435,0.20022,2.32191,0.0504258,0.172037,0.191837,0.379486,0.679744,0.0770753,0.84857,0.145943,0.0304936
6.687346939,0,0.318573,1.97525,0.0617786,0.0205664,0.577262,0.542512,0.680299,0.0845187,0.580076,0.212002,0.00548573
6.733786848,0.0595343,0.307541,1.78624,0.0672213,0.0232023,0.645301,0.610601,0.409984,0.0701008,1.03305,0.0132438,0
6.780226757,0.0005194,0.624104,1.87685,0.066274,0.027195,0.28975,0.469482,0.315231,0.068832,1.29556,0,0
6.826666667,0.000775531,0.83275,1.97594,0.0949853,0.0217888,0.414461,0.154319,0.214601,0.0603416,1.2525,0,0.0343448
6.873106576,0.000788723,0.313846,1.90741,0.230783,0.0165424,1.00364,0.138932,0,0.0499046,1.12967,0,0.0412588
6.919546485,0.0206514,0.163226,1.63647,0.209325,0.0114022,1.28527,0.179073,0,0.038207,0.884788,0.0207696,0.0449576
6.965986395,0.000599197,0.174737,1.36868,0.253661,0.00735252,1.13995,0.3672,0.0628043,0.0528048,0.775578,0.00296892,0.14563
7.012426304,0.000529816,0.249847,1.14411,0.333898,0.00328336,0.931607,0.39317,0.277468,0.0686775,0.811152,0.0130785,0.311581
7.058866213,0.00039787,0.332251,1.01715,0.510077,0.0128025,0.54537,0.32339,0.191958,0.0838811,0.694786,0.0132179,0.281744
7.105306122,0.000199795,0.314595,1.05191,0.637316,0.177927,0.155009,0.0695852,0.149127,0.115567,1.46752,0.00949318,0.0410925
7.151746032,0.0667044,0.295301,1.42112,0.147207,0.384262,0.0461597,0.0680483,0.0719001,0.117424,1.46466,0.0258829,0.275237
7.198185941,0.153036,0.0645715,1.37872,0.119139,0.385281,0.15332,0.155724,0.247937,0.0979533,1.46193,0.0493963,0.533676
7.244625850,0.00329739,0.00247513,1.48129,0.0876928,0.421594,0.158022,0.272719,0.0307094,0.0951676,1.15808,0.084225,0.606993
7.291065760,0.00227923,0.00149884,1.31703,0.088785,0.448083,0.103103,0.174469,0,0.105804,1.23779,0.0894424,0.576782
7.337505669,0.000700618,0.00132384,1.06024,0.264873,0.536847,0.0226163,0.268682,0,0.117407,1.73783,0.0339225,0.212486
7.383945578,0.00060739,0.00133192,1.26587,0.336043,0.296819,0.0232645,0.197,0,0.272629,2.36205,0.0176307,0.160802
7.430385488,0.000656239,0.0012615,1.59903,0.347304,0.24893,0.0137283,0.0802661,0.00882025,0.453658,2.73189,0.00279145,0.165847
7.476825397,0.000763749,0.0711555,1.73244,0.30616,0.245785,0.0103456,0.0562371,0,0.162509,3.01204,0,0.170981
7.523265306,0.000714773,0.115789,1.48669,0.0456531,0.337601,0.0329545,0.0564196,0,0.0642009,2.96137,0,0.192978
7.569705215,0.000569724,0.0738435,1.15319,0.0073626,0.501817,0.0701256,0.0749217,0.0181809,0.0492845,2.95118,0.136898,0.219402
7.616145125,0.000513896,0.0232111,0.954946,0.00574135,0.688087,0.0775204,0.078798,0.146165,0.0672124,2.86507,0.0901752,0.224493
7.662585034,0.000595885,0.0822577,0.91297,0,0.818025,0.0387439,0.198436,0.238226,0.124424,2.84336,0,0.2141
7.709024943,0.000775223,0.0796615,0.818042,0.0320969,0.949588,0.0375802,0.142437,0.28142,0.115528,2.88684,0,0.210635
7.755464853,0.000622539,0.00179136,0.73401,0.149474,1.14181,0.0305439,0.0845286,0.303639,0.0372446,2.87884,0,0.214795
7.801904762,0.0663792,0.000988488,0.63674,0.0563742,1.19788,0.0256231,0.0672288,0.695783,0.0339554,2.87254,0.151662,0.289172
7.848344671,0,0.000826044,0.67047,0.135437,1.15699,0.0272393,0.0468324,0.794424,0.0438024,2.84007,0,0.3094
7.894784580,0.000349094,0.00213065,0.657389,0.0665242,1.13061,0.0212719,0.0507528,0.685633,0.03381,2.90976,0,0.253718
7.941224490,0.000641948,0.00210783,0.575401,0,1.07649,0.0119716,0.0561988,0.428439,0.0331493,3.05258,0,0.243933
7.987664399,0.000759203,0.00191497,0.687202,0,1.1385,0.00635229,0.0581728,0.405746,0.0376488,3.02649,0,0.286854
8.034104308,0.000770491,0.180196,0.712844,0.0565763,1.20039,0.0109042,0.0417609,0.398132,0.0522775,2.97081,0,0.33274
8.080544218,0.00071182,0.332091,0.532981,0.180458,1.20774,0.00550421,0.0530866,0.37303,0.0409866,2.99769,0.065989,0.252099
8.126984127,0.0160716,0.390796,0.383552,0.206449,1.16121,0,0.211117,0.295348,0.0856275,2.91915,0.0625135,0.195631
8.173424036,0.0365339,0.320797,0.392928,0.127038,0.97251,0.00487922,0.206181,0.313704,0.108656,3.01212,0,0.175395
8.219863946,0.0625478,0.18553,0.504393,0.197704,0.663212,0.129187,0.112712,0.28307,0.0360944,2.86986,0,0.13144
8.266303855,0.0924887,0.0599303,0.537947,0.244371,0.238771,0.357524,0.381175,0.198672,0.284905,2.51031,0,0.0498049
8.312743764,0.180193,0.182561,0.538166,0.24004,0.165759,0.344152,0.663045,0.105558,0.541473,2.20225,0,0.0302748
8.359183673,0.0941746,0.38672,0.498328,0.196696,0.112978,0.334217,0.827281,0.071714,0.482392,2.09996,0.00314971,0.061899
8.405623583,0.0474512,0.496686,0.411363,0.180361,0.128697,0.217415,0.961055,0.0479346,0.468185,2.0526,0,0.0904304
8.452063492,0.0368609,0.542966,0.362115,0.661032,0.170901,0.125985,0.942973,0,0.475788,1.88973,0.0122698,0.14287
8.498503401,0.0343261,0.642283,0.257521,0.802073,0.186916,0.185172,0.809923,0,0.294146,1.74509,0.0481266,0.131904
8.544943311,0.0297942,0.486297,0.263406,0.890018,0.179173,0.137865,0.911239,0,0.149308,1.82318,0.0348001,0.145071
8.591383220,0.124338,0.412626,0.338279,0.916161,0.0917551,0.0319054,0.98451,0.000608119,0.0083422,1.97712,0.217147,0.177346
8.637823129,0.0660624,0.360815,0.669412,0.734882,0.0899041,0.0358982,0.974624,0.0131536,0.0103386,1.9028,0.277699,0.164737
8.684263039,0.0371104,0.356721,1.02735,0.269872,0.0847825,0.0852725,1.0024,0.022053,0.00919686,1.52631,0.038377,0.145979
8.730702948,0.0508252,0.371649,1.23187,0.0324242,0.0732342,0.0739239,1.15984,0.00876272,0.00639986,1.35812,0,0.113581
8.777142857,0.0455474,0.381775,1.42007,0,0.0645678,0.0411067,1.32607,0,0.0551256,1.26563,0.000536124,0.0984927
8.823582766,0.0280193,0.267053,1.44314,0,0.0632524,0.0436336,1.39602,0,0.170824,1.36852,0.0776603,0.10973
8.870022676,0.0276158,0.130136,1.51948,0,0.0630957,0.0370378,1.44012,0,0.25411,1.38844,0.000946301,0.116319
8.916462585,0.0312929,0.0450715,1.64912,0.102617,0.0542234,0.0301413,1.50637,0,0.130096,1.5152,0.00163487,0.116538
8.962902494,0.0314994,0.0742,1.84059,0.0972946,0.033551,0.0294044,1.62971,0,0.000391575,1.56942,0.00259064,0.0718871
9.009342404,0.0234562,0.194187,1.9061,0,0.0184954,0.0324937,1.70084,0,0.000416553,1.42538,0.00627647,0.0373909
9.055782313,0.0777863,0.298764,1.87771,0.0124146,0.00354786,0.0073387,1.73271,0.0865834,0.000392333,1.39698,0.00315728,0.0212392
9.102222222,0.0513929,0.362027,2.15139,0.0156976,0.000280289,0,1.66457,0.093756,0.0758813,1.38219,0.00331126,0.0148811
9.148662132,0.0035639,0.291697,2.33982,0,0.000136939,0.0111371,1.46725,0.00460079,0.109407,1.21314,0.0224039,0.183218
9.195102041,0.00356582,0.227118,2.35334,0,0.0163464,0.0230915,1.53688,0,0.091384,1.08066,0.0147176,0.0837657
9.241541950,0.00142051,0.230298,2.41051,0,0.017268,0.0314197,1.60333,0,0.140056,0.935695,0.00280948,0.00474275
9.287981859,0.103496,0.272919,2.55894,0,0.020419,0.0352023,1.52095,0,0.17002,0.748407,0.017545,0.00196802
9.334421769,0.150665,0.100318,2.65023,0,0.0176056,0.0357964,1.42744,0,0.384058,0.795722,0.0159284,0.0111205
9.380861678,0.0894439,0.098434,2.55353,0,0.00569174,0.0330405,1.45371,0,0.517306,0.684074,0.00300092,0.108382
9.427301587,0.000313286,0.131048,2.41227,0,0,0.032336,1.48037,0,0.411761,0.831842,0.00274507,0.153627
9.473741497,0.000242614,0.282295,2.46505,0,0,0.0396603,1.46281,0,0.162924,1.32577,0.00296718,0.0971704
9.520181406,0.00483275,0.221624,2.57021,0,0.0087617,0.0379773,1.50225,0,0.309288,1.40862,0.00291435,0.00258835
9.566621315,0.00945288,0.193737,2.50597,0,0.00778191,0.00566379,1.54718,0.0571078,0.361828,1.3937,0.00232981,0.00596115
9.613061224,0.0118671,0.160732,2.28656,0.0555754,0.00470088,0,1.60237,0.062993,0.221859,1.3975,0.094348,0
9.659501134,0.063407,0.212069,1.85506,0.123632,0,0,1.78453,0.109797,0.0647982,1.42404,0.0545279,0
9.705941043,0.033931,0.322909,1.95965,0.109881,0.000532073,0,1.9369,0.10595,0.00639528,1.25521,0.00108326,0.0158924
9.752380952,0.0618882,0.228937,2.10283,0.116752,0.0104316,0.0286587,2.01706,0,0.0289328,0.927636,0.0235041,0
9.798820862,0.0890536,0.214171,2.10424,0.152877,0.00928694,0.0278607,1.95986,0,0.00277128,1.05449,0.073929,0
9.845260771,0.0802007,0.25105,2.20844,0.123461,0.0174064,0.0263099,1.85276,0.265764,0.00285336,1.22253,0.0724122,0.0637003
9.891700680,0.0920931,0.27021,2.79877,0.0473404,0.0335002,0.0293426,1.8051,0.26001,0.00309662,1.1224,0.0248373,0.128279
9.938140590,0.13154,0.176002,3.29181,0,0.0566663,0.0273781,1.78397,0.0145574,0.0578482,0.984741,0,0.0680599
9.984580499,0.156543,0.0331421,3.40896,0,0.0635913,0.0284843,1.91679,0.00069224,0.308167,0.763954,0,0.000175263
10.031020408,0.178399,0.00194264,3.41757,0,0.0612774,0.0288283,1.85763,0,0.349325,0.86911,0,0
10.077460317,0.302632,0.0825129,3.58754,0.143728,0.0673155,0.0259007,1.75416,0,0.221668,0.938535,0,0
10.123900227,0.185669,0.199509,3.76506,0.0886907,0.060127,0.0277956,1.6917,0.0267004,0.0659958,0.856715,0,0
10.170340136,0.0578316,0.273997,3.85833,0.00301981,0.0448628,0.0363347,1.68958,0.00170747,0.138585,0.676198,0,0
10.216780045,0.0750338,0.26253,3.84655,0,0.0201858,0.0225695,1.60532,0.0050915,0.337679,0.578622,0,0
10.263219955,0.10241,0.187408,3.8341,0,0.00730844,0.0359547,1.43447,0.00218369,0.226461,0.536111,0,0
10.309659864,0.0991771,0.131036,3.87539,0,0.0119863,0.0285896,1.25972,0.00414969,0.195415,0.486123,0,0
10.356099773,0.0911127,0.0764927,3.87465,0,0.00650013,0,1.16288,0.0107887,0.152887,0.455116,0,0
10.402539683,0.0908853,0.0703422,3.89726,0.115549,0.00269507,0,1.11997,0.00585005,0.151156,0.434766,0,0
10.448979592,0.0947309,0.0475402,4.04161,0.186602,0,0,1.08671,0.00393387,0.258627,0.435801,0,0
10.495419501,0.0980918,0.00113152,4.07447,0.159343,0,0.00254369,1.10779,0.0494006,0.544573,0.628019,0,0.000477485
10.541859410,0.107448,0.000966627,4.06825,0.15093,0.0157313,0.00299636,1.11961,0.0515564,0.511728,0.606316,0,0.0234574
10.588299320,0.119617,0.169618,4.01611,0.0383511,0.0511801,0,1.11906,0.0208812,0.165361,0.543079,0.0272808,0.0485258
10.634739229,0.118342,0.242799,3.95533,0,0.0715944,0.0147158,1.04591,0.0168465,0.0220567,0.566354,0.0137804,0.0637841
10.681179138,0.0953316,0.164072,3.86744,0,0.0449792,0.0209121,0.986581,0.108392,0.0289065,0.817543,0.0280096,0.0294461
10.727619048,0.0799865,0.0710394,3.82595,0.0346506,0.0639935,0.0234804,1.03386,0.220817,0.0344275,1.00415,0,0.0351798
10.774058957,0.08651,0.0678934,3.93857,0.0799609,0.0168355,0.0276796,1.21672,0.0732219,0.0943726,0.88469,0,0.0536361
