47.554467120,8751.35,16723.2,15266,5737.4,2882.51,2772.43,4565.01,7242.22,3426.96,3095.38,2004.88,19274.7,3692.83,1435.84,2736.79,13448,2749.76,2452.23,8046.57,23858.3,5561.89,3997.97,3391.68,3485.11,3159.58,2600.02,6920.55,2802.76,5562.32,8280.91
49.040544218,7798.58,14413.9,15953.6,5247.21,2730.47,2333.71,4149.34,7331.55,3575.6,3420.22,2873.08,18855.6,3393.02,1275.79,2472.85,12146.6,2852.11,2702.69,6696.12,23591.2,6872.84,4332.19,2850.77,3545.75,3477.72,3069.19,7315.06,2645.71,5642.94,9227.57
50.526621315,7361.12,14423.3,15279.1,4665.89,2767.96,2184.99,4149.13,7004.35,3439.82,3627.12,4161.19,18251.2,2875.05,1229.52,2005.46,10938.7,2743.73,3041.15,5771.32,22969.8,7453.05,4061.17,2713.49,3500.51,3577.31,3640.98,7156.36,2405.87,5913.5,9209.97
52.012698413,7960.42,15425.5,13473.5,4093.86,2812.92,2143.46,4581.03,6726.65,2973,3837.88,5086.89,17572.4,2377.75,1291.52,1477.68,9917.23,2546.04,3513.49,5727.33,22199.6,6898.67,3264.88,2704.14,3342.92,3591.4,4048.76,6528.56,2462.43,6002.09,8255.66
53.498775510,9332.56,15884.4,11034.3,3542.32,2866.75,2131.48,5481.32,6275.39,2578.53,4147.71,5156.31,16670.7,2200.92,1359.59,1088.6,9279.89,2431.24,3983.15,6692.98,21296.9,5408.62,2446.44,2523.11,3086.76,3592.19,3891.52,5887.29,2991.96,5635.16,6549.55
54.984852608,10498.1,15164.5,8929.72,3139.62,2857.5,2113.21,6423.6,5764.23,2365.28,4549.51,4430.93,15692.2,2354.6,1363.08,834.224,9090.57,2294.02,4347.93,8276.21,20407.4,3811.93,1876.45,2042.03,2609.08,3466.57,3223.96,5445.15,3943.09,4852.11,4882.46
56.470929705,10965.9,13962.1,8032.06,3026.14,2824.02,2043.73,7059.18,5203.77,2220.85,4942.04,3445.39,14726.6,2587.87,1222.67,691.603,9076.04,2041.54,4509.34,9850.87,19625.1,2948.45,1590.91,1420.17,1968,3237.23,2349.33,5303.43,4973.93,4054.31,4157.08
57.957006803,10834.6,13552.9,8177.61,3267.64,2749.12,1912.22,7385.29,4598.91,2093.42,4911.16,2753.6,13758.1,2723.01,954.836,627.766,9172.55,1686.61,4565.67,10854.2,19084.6,2912.21,1461.26,951.735,1395.79,2909.58,1648.25,5570,5427.1,3674.09,4319.27
59.443083900,10466,14107.3,8527.5,3824.26,2908.88,1688.85,7558.48,4289.16,1969.68,4238.36,2333.52,12930.3,2669.61,763.899,628.026,9225.28,1401.4,4593.72,11308.9,18905.1,3178.17,1304.63,660.67,973.139,2440.6,1476.38,6122.96,5258.99,3809.27,4949.76
60.929160998,9877.66,15037.4,8556.57,4644.81,3343.35,1520.86,7726.66,4331.33,1788.8,3249.59,2059.56,12131.8,2385.53,680.663,691.545,9302.24,1220.29,4447.97,11352.5,18966.9,3368.1,1025.53,561.952,722.566,1875.74,1648.38,6837.8,4648.98,4289.07,5632.26
